Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
"1368,988","-11,2399997711","82,8499984741","-42,2299995422",-266,-10,33,"0,1000000015","-0,0500000007","0,0399999991","0,1299999952",0,"0,0399999991",0
"1369,036","-11,6000003815","82,7699966431","-42,8100013733",-270,-7,28,"0,0900000036","-0,0299999993","-0,0399999991","0,1299999952","-0,0199999996","0,0199999996",0
"1369,09","-11,3999996185","83,1299972534","-42,75",-263,-4,32,"0,0500000007","0,1299999952","0,0299999993","0,0799999982","0,0199999996","0,0199999996",0
"1369,138","-8,9099998474","83,0400009155","-40,3800010681",-265,-6,33,"0,0399999991","-0,0500000007","0,0900000036","0,0500000007","-0,0299999993","0,0299999993",0
"1369,193",-8,"82,8899993896","-39,6100006104",-262,-5,32,"0,0500000007","-0,0599999987","0,0299999993","0,0700000003","-0,0399999991","0,0299999993",0
"1369,241","-7,1599998474","82,9199981689","-38,8600006104",-265,-3,34,"0,0299999993","0,0099999998","0,0299999993","0,0399999991",0,"0,0299999993",0
"1369,294","-5,8800001144","82,7699966431","-37,5900001526",-267,-4,34,"0,0099999998","-0,0599999987","0,0500000007","0,0099999998","-0,0299999993","0,0199999996",0
"1369,345","-5,0700001717","82,7399978638","-36,6500015259",-267,-3,35,"-0,0399999991","-0,0099999998","0,0399999991","-0,0299999993","-0,0099999998","0,0399999991",0
"1369,397","-4,1799998283","82,7799987793","-35,7000007629",-269,-4,35,"-0,0199999996","0,0099999998","0,0399999991","-0,0199999996","0,0299999993","0,0299999993",0
"1369,448","-3,7599999905","82,6800003052","-35,1699981689",-265,-4,32,"-0,0299999993","-0,0399999991","0,0199999996","-0,0099999998","-0,0199999996","0,0399999991",0
"1369,558","-3,7599999905","82,6600036621","-35,1100006104",-260,-2,31,"-0,0199999996","-0,0099999998",0,0,"-0,0500000007","0,0199999996",0
"1369,583","-3,5399999619","82,8799972534","-34,7999992371",-267,-4,36,"-0,0099999998","0,0299999993","0,0099999998",0,"-0,0099999998","-0,0099999998",0
"1369,651","-3,9200000763","82,7399978638","-35,1699981689",-266,-2,31,"-0,0099999998","-0,0900000036","-0,0399999991","0,0099999998","-0,0399999991","-0,0099999998",0
"1369,676","-2,8399999142","82,9400024414","-33,8400001526",-265,-3,37,"-0,0599999987","0,0500000007","0,0399999991","-0,0500000007","-0,0099999998","0,0299999993",0
"1369,703","-2,8800001144","82,7900009155","-33,8100013733",-265,-4,39,"-0,0500000007","-0,1000000015",0,"-0,0399999991","-0,0199999996","0,0099999998",0
"1369,738","-3,2999999523","82,5800018311","-34,1199989319",-265,-3,40,"-0,0700000003","-0,1400000006","-0,0299999993","-0,0500000007","-0,0299999993",0,0
"1369,788","-3,6199998856","82,2900009155","-34,2900009155",-262,-4,43,"-0,0700000003","-0,1400000006","-0,0199999996","-0,0500000007","-0,0299999993","-0,0099999998",0
"1369,855","-4,4000000954","81,7799987793","-34,7900009155",-266,-9,36,"-0,1000000015","-0,1700000018","-0,0399999991","-0,0799999982","-0,0199999996","-0,0099999998",0
"1369,888","-7,8299999237","81,8799972534","-37,7599983215",-267,-5,37,"-0,1299999952","0,0399999991","-0,1099999994","-0,0900000036","-0,0099999998",0,0
"1369,943","-7,5599999428","81,8199996948","-37,2999992371",-265,-2,38,"-0,1000000015","-0,0399999991","0,0299999993","-0,0700000003","-0,0500000007","0,0099999998",0
"1369,988","-5,2300000191","81,6500015259","-34,7999992371",-265,-4,39,"-0,0500000007","-0,0599999987","0,1099999994","-0,0299999993","-0,0599999987","0,0299999993",0
"1370,046","-4,9800000191","81,4800033569","-34,3100013733",-266,-7,40,"-0,0900000036","-0,0700000003","0,0199999996","-0,0799999982","-0,0599999987","0,0199999996",0
"1370,091","-6,7100000381","81,3099975586","-35,5600013733",-266,-10,36,"-0,150000006","-0,0399999991","-0,0599999987","-0,1299999952","-0,0399999991",0,0
"1370,138","-8,8999996185","81,3899993896","-37,2900009155",-265,-8,42,"-0,1899999976","0,0500000007","-0,1000000015","-0,1599999964","-0,0399999991","-0,0099999998",0
"1370,199","-10,0799999237","81,0899963379","-38,0299987793",-265,-11,43,"-0,1599999964","-0,1000000015","-0,0599999987","-0,1400000006","-0,0500000007","-0,0399999991",0
"1370,239","-12,6899995804","80,6699981689","-40,1399993896",-265,-22,39,"-0,150000006","-0,1000000015","-0,1199999973","-0,1199999973","-0,0599999987","-0,0599999987",0
"1370,289","-17,0499992371","80,5599975586","-44,2000007629",-263,-23,39,"-0,1599999964","0,0299999993","-0,2899999917","-0,0900000036","-0,0399999991","-0,0599999987",0
"1370,34","-21,6700000763","80,2099990845","-48,6399993896",-263,-22,42,"-0,0799999982","-0,0299999993","-0,2800000012","-0,0199999996","-0,0799999982","-0,1000000015",0
"1370,457","-24,2900009155","79,7099990845","-51,1300010681",-264,-19,42,"-0,0599999987","-0,1000000015","-0,200000003",0,"-0,1000000015","-0,1199999973",0
"1370,493","-29,2399997711","79,4899978638","-54,5600013733",-263,-22,41,"-0,2300000042","0,0099999998","-0,1000000015","-0,1800000072","-0,0199999996","-0,1299999952",0
"1370,511","-30,2600002289","79,4599990845","-55,1599998474",-256,-25,40,"-0,2700000107","0,0099999998","-0,0700000003","-0,2099999934","-0,0099999998","-0,1299999952",0
"1370,539","-31,3799991608","79,3499984741","-55,8300018311",-258,-28,41,"-0,3199999928","-0,0199999996","-0,1099999994","-0,25","-0,0399999991","-0,1099999994",0
"1370,602","-33,2700004578","79,3099975586","-57,1199989319",-253,-30,39,"-0,3899999857","0,0599999987","-0,1400000006","-0,3100000024","0,0500000007","-0,1099999994",0
"1370,648","-39,0200004578","79,2399978638","-61,4300003052",-261,-37,36,"-0,4199999869","0,1099999994","-0,1899999976","-0,400000006","0,1000000015","-0,1299999952",0
"1370,69","-45,3699989319","79,0899963379","-66,5100021362",-260,-39,24,"-0,5099999905","0,200000003","-0,3100000024","-0,4699999988","0,150000006","-0,2099999934",0
"1370,745","-52,3199996948","79,0999984741","-72,4300003052",-261,-54,20,"-0,4699999988","0,349999994","-0,3000000119","-0,3899999857","0,1400000006","-0,25",0
"1370,796","-63,1100006104","78,1299972534","-81,0899963379",-250,-57,12,"-0,7300000191","0,2800000012","-0,5600000024","-0,6000000238","0,0799999982","-0,2899999917",0
"1370,841","-72,5999984741","77,5500030518","-88,0100021362",-252,-58,11,"-0,9300000072","0,3799999952","-0,3799999952","-0,7599999905","0,1700000018","-0,200000003",0
"1370,913","-77,2200012207","77,1399993896","-90,2300033569",-245,-62,10,"-0,9499999881","0,1400000006","-0,2099999934","-0,7900000215","0,0500000007","-0,1299999952",0
"1370,94","-88,4700012207","76,5699996948","-97,2600021362",-212,-58,-13,"-1,0700000525","0,3600000143","-0,200000003","-1,0599999428","0,3100000024","-0,0700000003",0
"1371,071","-94,5800018311","76,1100006104","-101,6900024414",-207,-53,-30,"-1,1699999571","0,6800000072","-0,3000000119","-1,0800000429","0,4099999964","-0,1599999964",0
"1371,115","-133,7200012207","76,5299987793","-134,7400054932",-109,-2,-2,"-0,9300000072","0,9399999976","0,4399999976","-0,7599999905","0,4399999976","0,4699999988",0
"1371,14","-141,9900054932","78,0500030518","-140,9499969482",-84,-27,3,"-0,8799999952","-0,0199999996","0,7599999905","-0,6999999881","0,3100000024","0,4600000083",0
"1371,164","-143,9700012207",78,"-141,8899993896",-97,-33,-2,"-0,7699999809","0,1199999973","0,0900000036","-0,6800000072","0,4699999988","0,4300000072",0
"1371,35","-111,6500015259","77,5","-112,6399993896",-66,-38,-28,"0,5500000119","0,8100000024","-0,1199999973","0,5099999905","-0,1299999952","1,0199999809",0
"1371,391","-122,9400024414","79,0899963379","-125,2699966431",-109,-53,-35,"0,4499999881","0,6299999952","1,0800000429","0,3700000048","0,1599999964","1,5399999619",100
"1371,486","-150,1900024414","84,7799987793","-158,8099975586",-98,94,-173,"2,6099998951","-0,6499999762","3,0899999142","2,5299999714","-1,1299999952","3,7699999809",100
"1371,501","112,6600036621","50,2599983215","109,3000030518",-967,451,-85,"-1,3200000525","2,5899999142","7,6199998856",-1,"-0,7099999785","5,6700000763",100
"1371,55","107,7300033569","48,7400016785","103,2300033569",-928,348,107,"-0,5899999738","-0,3899999857","5,4800000191","-0,1700000018","-0,6499999762","5,5799999237",100
"1371,595","96,4400024414","39,7599983215","97,1200027466",-623,205,367,"-2,4900000095","-0,7900000215","3,6600000858","-2,0099999905","-1,1900000572","3,7799999714",100
"1371,649","83,7399978638","29,2900009155","91,5800018311",30,-258,-52,"-3,7100000381","-1,7799999714","4,2100000381","-3,2699999809","-2,3099999428","4,2600002289",100
"1371,698","93,9599990845","30,4799995422","90,7900009155",48,-86,156,"3,4700000286","-0,200000003","-0,2300000042","3,4100000858","-1,2799999714","1,7000000477",100
"1371,753","81,3199996948","23,6399993896","86,3399963379",158,223,54,"-3,8099999428","-1,5299999714","2,4700000286","-0,8799999952","-0,6100000143","2,5499999523",100
"1371,802","84,3300018311","0,6000000238","85,8799972534",12,381,107,"0,9700000286","-1,1200000048","7,8200001717","1,4199999571","-0,4600000083","3,1400001049",100
"1371,855","81,9199981689","-1,9199999571","87,8399963379",92,358,148,"-0,8199999928","0,5500000119","0,9700000286","0,5400000215","0,3400000036","0,6200000048",100
"1371,896","78,2399978638","-8,7399997711","90,2099990845",-17,305,56,"-1,1000000238","0,3700000048","2,3800001144","0,8199999928","0,3199999928","0,7599999905",100
"1371,943","82,5","-4,7100000381","90,6299972534",13,169,116,"1,8300000429","0,4699999988","-1,6799999475","1,6599999666","0,0700000003","-0,4699999988",100
"1372,011","78,4300003052","-3,7200000286","90,8499984741",76,143,69,"-1,5099999905","0,1400000006","-0,349999994","0,3400000036","-0,1700000018","-0,3600000143",100
"1372,043","74,7300033569","-9,220000267","90,2399978638",14,250,62,"-0,9700000286","-0,4699999988","1,3200000525","-0,1899999976","-0,4099999964","-0,0199999996",100
"1372,093","75,1399993896","-7,7899999619","89,4800033569",-11,295,56,"0,1700000018","-0,200000003","-0,8899999857",0,"-0,6700000167","-0,4499999881",100
"1372,163","76,8199996948","-4,1599998474","88,5",-54,293,67,"0,5600000024","-0,0199999996","-1,3099999428","0,0900000036","-0,5899999738","-0,400000006",100
"1372,197","78,0599975586","2,8599998951","88,9000015259",-56,257,50,"0,3100000024","0,4799999893","-1,7000000477","0,25","-0,25","-0,3199999928",100
"1372,246","78,5999984741","4,6100001335","89,2699966431",-58,242,60,"0,2599999905","0,3600000143","-0,8399999738","0,200000003","-0,200000003","-0,0900000036",100
"1372,318","78,1200027466","6,0300002098","90,0500030518",-76,227,53,"-0,200000003","0,3799999952","-0,4399999976","0,0500000007","-0,1299999952","0,2199999988",100
"1372,347","76,3899993896","10,5600004196","91,6999969482",-52,247,51,"-0,4900000095","0,6200000048","-0,9800000191","-0,349999994","0,0700000003","-0,0500000007",100
"1372,418","76,1200027466","10,6300001144","91,8600006104",-47,244,64,"-0,1800000072","0,1000000015","-0,0199999996","-0,349999994","0,0599999987","0,0700000003",100
"1372,492","75,0199966431","10,2399997711","92,4599990845",-37,249,71,"-0,3000000119","0,1199999973","0,1299999952","-0,2199999988","0,150000006","0,1299999952",100
"1372,507","74,4599990845","9,1099996567","92,9100036621",-29,240,85,"-0,1700000018","0,0399999991","0,3400000036","-0,0900000036","0,1299999952","0,1599999964",100
"1372,544","73,8700027466","8,5900001526","93,0100021362",-24,235,79,"-0,4099999964","-0,0399999991","0,3600000143","-0,0599999987","0,1199999973","0,1599999964",100
"1372,594","73,3799972534","7,8200001717","93,0400009155",-28,237,73,"-0,2300000042","-0,0900000036","0,349999994","-0,0199999996","0,0599999987","0,1099999994",100
"1372,662","72,8199996948","7,4800000191","93,1399993896",-31,240,74,"-0,200000003",0,"0,1299999952","-0,150000006","0,0799999982","0,0199999996",100
"1372,696","72,3499984741","7,4099998474","92,7699966431",-30,248,80,"-0,1099999994","-0,1000000015","-0,0099999998","-0,1199999973",0,"-0,0199999996",100
"1372,777","72,0400009155","7,3099999428","92,5100021362",-34,247,70,"-0,1400000006","-0,1400000006","0,0099999998","-0,1299999952","-0,0299999993","-0,0399999991",100
"1372,801","72,5599975586","7,5","92,2900009155",-36,244,81,"0,1199999973","-0,0299999993","-0,0599999987","-0,0700000003","0,0099999998","-0,0199999996",100
"1372,847","72,3000030518","7,6199998856","92,1800003052",-35,241,77,"-0,1599999964","-0,0500000007","-0,1000000015","-0,0799999982","0,0199999996","-0,0299999993",100
"1372,895","71,9700012207","7,6799998283","92,1100006104",-41,244,77,"-0,1199999973","-0,0199999996","-0,0299999993","-0,1199999973","0,0500000007","0,0099999998",100
"1372,945","71,6100006104","8,1400003433","92,0400009155",-41,237,77,"-0,1299999952","0,0199999996","-0,1599999964","-0,1700000018","0,0500000007","-0,0199999996",100
"1372,996","71,2600021362","8,4899997711","91,8499984741",-43,244,85,"-0,1099999994","-0,0199999996","-0,1400000006","-0,150000006","-0,0099999998","-0,0199999996",100
"1373,048","70,8499984741","8,6999998093","91,5899963379",-40,244,89,"-0,1299999952","-0,0599999987","-0,1000000015","-0,0900000036","-0,0299999993",0,100
"1373,116","69,6399993896","8,6599998474","91,0999984741",-47,252,114,"-0,3799999952","-0,1599999964","-0,0399999991","-0,3000000119","-0,1099999994","-0,0199999996",100
"1373,145","66,0899963379","9,5","90,2200012207",-31,241,63,"-0,8799999952","-0,1199999973","-0,2800000012","-0,4900000095","-0,0700000003","-0,1599999964",100
"1373,195","66,5","9,3299999237","90,0899963379",-37,242,81,"0,2599999905","-0,1099999994","0,0599999987","-0,5299999714","-0,1299999952","-0,1700000018",100
"1373,245","66,5100021362","8,9200000763","89,5299987793",-46,227,80,"0,0299999993","-0,2399999946","0,0500000007","-0,400000006","-0,25","-0,0599999987",100
"1373,295","65,5299987793","9,5399999619","88,5999984741",-13,237,120,"-0,2899999917","-0,200000003","-0,3300000131","-0,6299999952","-0,2599999905","-0,1800000072",100
"1373,346","61,9399986267","8,2700004578","87,7799987793",-6,230,152,"-1,2100000381","-0,4499999881","0,2700000107","-0,9900000095","-0,1199999973","-0,2700000107",100
"1373,395","57,5699996948","6,9000000954","87,0699996948",-30,198,89,"-1,5","-0,4499999881","0,2899999917","-0,9800000191","-0,0500000007","-0,2599999905",100
"1373,446","57,8899993896","7,9000000954","87,1500015259",-25,210,145,"0,1099999994","0,2099999934","-0,2800000012","-0,5","0,1099999994","-0,25",100
"1373,495","55,2000007629","8,8500003815","87,9400024414",-39,250,166,"-0,9599999785","0,400000006","-0,1199999973","-0,7400000095","0,5400000215","-0,2700000107",100
"1373,545","53,1100006104","10,5399999619","89,2900009155",-50,194,129,"-0,8399999738","0,7300000191","-0,200000003","-0,9599999785","0,8199999928","-0,3199999928",100
"1373,601","53,2900009155","11,8199996948","91,7799987793",-23,191,129,"-0,1199999973","0,9499999881","0,150000006","-0,3799999952","0,8700000048","0,25",100
"1373,646","53,8199996948","12,1300001144","95,2300033569",-75,194,165,"-0,0599999987","0,8999999762","0,5400000215","-0,2800000012","1,2400000095","0,1800000072",100
"1373,731","52,6500015259","15,0600004196","97,7799987793",-83,192,160,"-0,7200000286","1,4400000572","-0,3300000131","-0,3799999952","1,3999999762","0,1299999952",100
"1373,749","52,3800010681","19,7299995422","100,2399978638",-103,184,147,"-0,25","1,0499999523","-0,5099999905","-0,0900000036","1,0800000429","-0,1099999994",100
"1373,829","52,7299995422","21,3199996948","100,7900009155",-110,182,148,"0,1099999994","0,9599999785","-0,6700000167","0,1000000015","0,9599999785","-0,2300000042",100
"1373,853","52,5699996948","27,7600002289","101,4400024414",-122,156,157,"-0,1099999994","0,9900000095","-1,0900000334","-0,0599999987","1,0299999714","-0,6299999952",0
"1373,911","51,5999984741","29,6800003052","101,9400024414",-104,180,137,"-0,7900000215","0,9800000191","-0,8100000024","-0,2099999934","1,0499999523","-0,6100000143",0
"1373,951","52,0800018311","30,8099994659","104,8099975586",-132,187,126,"-0,3000000119","0,8000000119","0,1899999976","-0,3199999928","0,9599999785","-0,2300000042",0
"1374,003","53,5600013733","31,9400005341","107,1299972534",-134,185,137,"0,1099999994","0,9900000095","0,1199999973","-0,1199999973","0,8500000238","-0,0299999993",0
"1374,047","53,9799995422","33,0699996948","109,2399978638",-145,194,129,"-0,25","0,7099999785","0,0399999991","-0,2300000042","0,8000000119","-0,0900000036",0
"1374,125","55,5900001526","34,4500007629","111,2300033569",-161,165,111,"0,200000003","0,8500000238","-0,0700000003","0,0199999996","0,8500000238","-0,2099999934",0
"1374,153","58,2599983215","42,1100006104","112,4199981689",-184,174,86,"0,4399999976","1,1200000048","-1,3300000429","0,3799999952","0,9200000167","-0,9800000191",0
"1374,197","60,8199996948","44,9300003052","113,7399978638",-161,173,105,"1,0299999714","1,4099999666","-1,2100000381","0,7799999714","1,1100000143","-1,2300000191",0
"1374,247","62,0699996948","45,8499984741","114,9300003052",-187,151,115,"0,1599999964","0,4600000083","-0,1599999964","0,2700000107","0,8299999833","-0,6200000048",0
"1374,297","62,7000007629","48,3499984741","115,5800018311",-184,166,86,"0,0500000007","0,5400000215","-0,6999999881","0,4799999893","0,9800000191","-0,5699999928",0
"1374,347","66,4800033569","50,3600006104","117,7799987793",-191,158,59,"0,7400000095","0,75","-0,4099999964","0,7300000191","0,9300000072","-0,7200000286",0
"1374,398","73,2900009155","52,7700004578","122,1299972534",-202,171,45,"1,2000000477","1,1799999475","-0,4499999881","1,0499999523","1,1399999857","-0,6399999857",0
"1374,449","80,3700027466","54,1800003052","127,5800018311",-195,194,56,"0,9300000072","1,1900000572","-0,2099999934","0,7799999714","1,2599999905","-0,5799999833",0
"1374,498","85,9000015259","53,5299987793","131,6699981689",-194,189,28,"0,7599999905","0,7900000215","0,3199999928","0,8199999928","1,4700000286","-0,5500000119",0
"1374,55","89,3000030518","51,2999992371","132,7200012207",-298,154,39,"0,9100000262","0,1899999976","0,8100000024","0,8299999833","0,6600000262","0,0799999982",0
"1374,605","88,8499984741","56,5600013733","130,4900054932",-239,165,10,"0,4699999988","-0,3899999857","-1,7799999714","0,6700000167","0,3899999857","-0,4600000083",0
"1374,649","92,2900009155","55,8800010681",132,-266,172,-49,"0,6899999976","0,2700000107","0,2199999988","0,5299999714","0,5400000215","0,1000000015",0
"1374,719","98,8799972534","56,1899986267","135,8500061035",-287,157,-60,"1,3500000238","0,8399999738","-0,1800000072","0,6299999952","0,3199999928","-0,0599999987",0
"1374,75","106,1299972534","57,6100006104","140,2200012207",-221,176,-30,"0,8999999762","0,5099999905","-0,4600000083","0,2300000042","0,1899999976","0,0500000007",0
"1374,798","105,5999984741","56,1599998474","139,7400054932",-217,151,-60,"-0,0700000003","0,0799999982","0,8199999928","0,0399999991","0,3000000119","0,1000000015",0
"1374,848","108,1999969482","55,1199989319","141,8899993896",-165,119,-54,"0,3000000119","0,5299999714","0,2300000042",0,"0,2599999905","0,0299999993",0
"1374,899","110,3399963379","53,5900001526","143,2899932861",-178,69,-37,"0,349999994","0,4399999976","0,4099999964","0,0599999987","0,2300000042","0,2199999988",0
"1374,95","113,0899963379","56,4900016785","143,9499969482",-167,54,-44,"0,7699999809","-0,2399999946","-0,9700000286","0,4900000095",0,"-0,1400000006",0
1375,"116,3199996948","59,0699996948","145,1799926758",-237,56,-69,"0,7599999905","-0,150000006","-0,8899999857","0,400000006","-0,0700000003","-0,1400000006",0
"1375,051","122,6800003052","63,1100006104","148,8800048828",-228,84,-75,"1,1000000238","-0,1299999952","-1,5299999714","0,5699999928","-0,150000006","-0,3600000143",0
"1375,11","128,4799957275","64,3399963379","152,0299987793",-259,131,-105,"1,0199999809","0,1599999964","-0,6100000143","0,7400000095","-0,0099999998","-0,4099999964",0
"1375,153","136,1300048828","62,4700012207","158,0099945068",-248,134,-104,"0,6800000072","0,9599999785","-0,1199999973","0,5299999714","0,5199999809","-0,7699999809",0
"1375,202","139,1499938965","61,0400009155","161,1199951172",-280,122,-104,"0,1199999973","0,8299999833","-0,0500000007","0,1400000006","0,7099999785","-0,9200000167",0
"1375,256","141,5","61,5200004578","164,7100067139",-259,87,-95,"-0,2899999917","0,2599999905","-0,5799999833","-0,2800000012","0,5699999928","-1,0499999523",0
"1375,301","146,0700073242","63,3400001526","169,8999938965",-260,66,-100,"-0,0199999996","-0,0199999996","-0,9700000286","-0,1899999976","0,3199999928","-1,0800000429",0
"1375,351","152,1900024414","65,0100021362","176,0599975586",-255,60,-99,"0,2199999988","-0,0299999993","-1,2300000191","-0,0700000003","0,200000003","-1,2300000191",0
"1375,4","158,1900024414","66,8099975586","-178,4700012207",-283,34,-89,"0,349999994","-0,2399999946","-0,9700000286","0,25","-0,1000000015","-1,1299999952",0
"1375,45","170,3200073242","69,9599990845","-166,5700073242",-259,61,-52,"0,3799999952","-0,6600000262","-1,8099999428","0,1800000072","-0,200000003","-1,6799999475",0
"1375,503","175,5800018311","73,6900024414","-160,7799987793",-269,30,-39,"-0,0900000036","-1,2200000286","-0,7799999714","0,0299999993","-0,4399999976","-1,7200000286",0
"1375,551","-169,6999969482","77,9300003052","-145,7700042725",-292,-4,-71,"0,0500000007","-1,4600000381","-1,1299999952","-0,0199999996","-0,6999999881","-1,6599999666",0
"1375,605","-150,1199951172","79,25","-128,1600036621",-313,-27,-70,"0,8399999738","-0,8600000143","-1,0399999619","0,6800000072","-1,0599999428","-1,2300000191",0
"1375,665","-127,2900009155","77,9199981689","-107,8000030518",-281,-58,-61,"0,9300000072","-0,5199999809","-1,2699999809","0,7599999905","-0,8999999762","-1,3600000143",0
"1375,702","-111,6600036621","74,9199981689","-100,6399993896",-230,-48,-212,"2,5199999809","0,0700000003",-1,"2,4700000286","-0,4300000072","-0,8199999928",0
"1375,752","-128,7299957275","72,3300018311","-120,9800033569",-156,-89,-2,"1,1699999571","2,9600000381","0,3400000036","1,9199999571","-0,75","0,1400000006",0
"1375,803","-119,9700012207","72,2699966431","-118,7200012207",-258,-125,-85,"2,3099999428","-0,1599999964","-0,1899999976","1,8999999762","0,3600000143","0,75",0
"1375,852","-119,4100036621","67,0599975586","-125,3499984741",-231,-95,-89,"2,2999999523","1,6599999666","-1,1000000238","2,2699999809","0,7900000215","-0,1000000015",0
"1375,907","-120,9000015259","66,1399993896","-132,8000030518",-257,-70,-18,"1,8999999762","1,1000000238","0,25","2,0599999428","0,3000000119","0,4099999964",0
"1375,953","-117,0400009155","69,8199996948",-132,-230,-124,-31,1,"-0,6600000262","0,9499999881","0,8100000024","0,0500000007","0,4399999976",0
"1376,003","-113,5299987793","68,2099990845","-129,6300048828",-229,-114,-45,"0,4900000095","-0,0199999996","-0,6899999976","0,25","0,0900000036","0,2099999934",0
"1376,053","-106,9100036621","67,1800003052","-125,8000030518",-204,-73,-74,"1,0700000525","-0,3400000036","-0,5299999714","0,9800000191","-0,5299999714","0,0199999996",0
"1376,103","-109,3499984741","69,0100021362","-129,0299987793",-232,-82,-15,"0,200000003","0,200000003","0,7400000095","0,4900000095","-0,7599999905","0,5500000119",0
"1376,154","-106,1699981689","69,4199981689","-125,7200012207",-203,-77,-36,"0,0299999993","-0,4300000072","0,0099999998","-0,1299999952","-0,200000003","-0,0399999991",0
"1376,21","-108,4800033569","69,2200012207","-126,8399963379",-213,-84,-43,"-0,4300000072","0,150000006","-0,0299999993","-0,4300000072","-0,1700000018","0,0299999993",0
"1376,258","-112,2699966431","70,2399978638","-129,9199981689",-254,-59,-21,"-0,2800000012","0,200000003","0,4099999964","-0,2599999905","-0,1599999964","0,5400000215",0
"1376,306","-115,0100021362","72,8199996948","-131,3099975586",-264,-97,10,"-0,5199999809","-0,2199999988","0,9200000167","-0,5500000119","0,0199999996","0,4399999976",0
"1376,359","-109,6299972534","73,8600006104","-124,9599990845",-340,-64,3,"-0,2599999905","-0,75","0,1099999994","-0,5500000119","0,0900000036","0,5400000215",0
"1376,408","-105,8799972534","77,8300018311","-121,3499984741",-358,-59,44,"0,0799999982","-0,6800000072","1,1599999666","-0,0900000036",0,"0,6000000238",0
"1376,462","-83,1699981689","80,6299972534","-99,4499969482",-342,-8,-11,"0,4199999869","-1,5299999714","0,8600000143","0,1299999952","-0,2700000107","0,5500000119",0
"1376,504",-81,"85,1299972534","-99,0100021362",-322,2,49,"0,5699999928","0,1599999964","1,4500000477","0,5099999905","-0,2099999934","0,5",0
"1376,554","-32,9000015259","86,9400024414","-53,5999984741",-298,2,72,"1,1599999666","-0,7099999785","1,2599999905","1,0299999714","0,1700000018","0,6800000072",0
"1376,618","1,5499999523",86,"-18,7600002289",-325,5,12,"-0,1099999994","-0,5099999905","0,6200000048","-0,1899999976","0,6600000262","0,4099999964",0
"1376,671","19,8600006104","86,2200012207","0,5099999905",-300,-20,29,"-0,25","0,1299999952","0,3400000036","-0,3300000131","-0,0900000036","0,25",0
"1376,748","8,9899997711","85,3300018311","-11,9099998474",-332,-3,44,"0,5","-0,349999994","-0,2199999988","0,4699999988","-0,150000006","0,3100000024",0
