Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
2369.302,7.03000020980835,77.370002746582,-17.2999992370605,-264,2,57,-0.00999999977648258,0.0500000007450581,0.0299999993294477,-0.00999999977648258,-0.00999999977648258,-0.00999999977648258,0
2369.349,6.30999994277954,77.379997253418,-17.9799995422363,-261,3,60,-0.0399999991059303,-0.00999999977648258,-0.100000001490116,-0.0199999995529652,-0.0399999991059303,0.00999999977648258,0
2369.401,5.40999984741211,77.1399993896484,-18.7199993133545,-259,9,64,-0.0599999986588955,-0.0900000035762787,-0.0500000007450581,-0.0399999991059303,-0.0599999986588955,0.0199999995529652,0
2369.451,5.82999992370605,76.5,-18.1299991607666,-260,7,58,-0.0599999986588955,-0.209999993443489,0.0700000002980232,-0.0599999986588955,-0.109999999403954,0.00999999977648258,0
2369.5,6.07999992370605,76.7300033569336,-17.4400005340576,-259,9,61,-0.140000000596046,0.0900000035762787,0.0500000007450581,-0.140000000596046,0.00999999977648258,0.0399999991059303,0
2369.55,6.48000001907349,76.6900024414063,-16.8600006103516,-259,7,61,-0.0599999986588955,-0.00999999977648258,0.0500000007450581,-0.0599999986588955,0,0.00999999977648258,0
2369.601,6.21999979019165,77.1500015258789,-16.7800006866455,-262,0,61,-0.119999997317791,0.159999996423721,-0.00999999977648258,-0.119999997317791,0.159999996423721,0,0
2369.655,4.28999996185303,77.3099975585938,-18.5200004577637,-259,7,61,-0.0799999982118607,0.0399999991059303,-0.140000000596046,-0.0500000007450581,0.0700000002980232,0,0
2369.7,4.61999988555908,77.3199996948242,-18.2099990844727,-261,3,58,0.00999999977648258,0.00999999977648258,0.0199999995529652,0.00999999977648258,0.0599999986588955,-0.0199999995529652,0
2369.753,4,77.4199981689453,-18.7800006866455,-266,1,58,-0.0199999995529652,0.0399999991059303,-0.0500000007450581,-0.00999999977648258,0.0299999993294477,-0.00999999977648258,0
2369.804,3,77.620002746582,-19.6200008392334,-260,5,57,-0.0599999986588955,0.0599999986588955,-0.0599999986588955,-0.0399999991059303,0.0399999991059303,0,0
2369.851,3.0699999332428,77.7399978637695,-19.5,-257,1,58,-0.00999999977648258,0.0399999991059303,0.00999999977648258,-0.00999999977648258,0.0399999991059303,-0.0299999993294477,0
2369.906,2.24000000953674,77.8499984741211,-20.2999992370605,-259,1,56,-0.0199999995529652,0.0399999991059303,-0.0599999986588955,0,0.0799999982118607,-0.0199999995529652,0
2369.954,1.46000003814697,78.0199966430664,-21.0599994659424,-261,-1,58,-0.00999999977648258,0.0500000007450581,-0.0500000007450581,0.00999999977648258,0.0599999986588955,-0.0199999995529652,0
2370,0.259999990463257,77.9800033569336,-22.3199996948242,-262,2,57,0.00999999977648258,-0.0199999995529652,-0.100000001490116,0.0399999991059303,0.0399999991059303,-0.0399999991059303,0
2370.057,0.209999993443489,77.8399963378906,-22.4699993133545,-267,-1,55,0.0299999993294477,-0.0500000007450581,-0.00999999977648258,0.0500000007450581,-0.0299999993294477,-0.0399999991059303,0
2370.1,-0.349999994039536,78.0999984741211,-23.0200004577637,-262,1,57,-0.00999999977648258,0.0799999982118607,-0.0299999993294477,0,0.0299999993294477,0,0
2370.162,0.109999999403954,78.0999984741211,-22.6399993896484,-264,-1,54,0.0399999991059303,0,0.0299999993294477,0.0399999991059303,0.0399999991059303,0.00999999977648258,0
2370.204,0.0399999991059303,78.2300033569336,-22.6599998474121,-259,0,51,-0.0199999995529652,0.0399999991059303,0,-0.00999999977648258,0.00999999977648258,0.0299999993294477,0
2370.263,0.00999999977648258,78.5,-22.5499992370605,-260,-2,55,-0.0599999986588955,0.109999999403954,0.00999999977648258,-0.0500000007450581,0.0500000007450581,0.0199999995529652,0
2370.3,-0.620000004768372,78.3199996948242,-23.0699996948242,-261,0,55,-0.0399999991059303,-0.0500000007450581,-0.0299999993294477,-0.0199999995529652,-0.00999999977648258,0.0199999995529652,0
2370.351,-0.610000014305115,78.2099990844727,-23.0599994659424,-261,-1,52,0,-0.0500000007450581,0,0,-0.0299999993294477,0,0
2370.401,-0.740000009536743,78.3399963378906,-23.2700004577637,-265,-5,51,0.0199999995529652,0.0500000007450581,-0.00999999977648258,0.0299999993294477,0,0,0
2370.472,-1.64999997615814,78.5199966430664,-24.2900009155273,-262,-1,53,0.0299999993294477,0.0599999986588955,-0.0700000002980232,0.0500000007450581,-0.00999999977648258,0.0199999995529652,0
2370.505,-1.29999995231628,78.5299987792969,-24.1100006103516,-260,0,54,0.0399999991059303,0,0.00999999977648258,0.0500000007450581,0,0.00999999977648258,0
2370.574,-0.970000028610229,78.5,-23.8099994659424,-257,-1,52,0.0199999995529652,-0.0199999995529652,0.0299999993294477,0.0199999995529652,0.00999999977648258,0.0199999995529652,0
2370.602,-1.03999996185303,78.5800018310547,-23.8999996185303,-265,-1,55,0,0.0199999995529652,0,0.00999999977648258,0.0199999995529652,0.00999999977648258,0
2370.655,-1.14999997615814,78.5100021362305,-24.0300006866455,-265,-1,53,0.00999999977648258,-0.0399999991059303,-0.0199999995529652,0.00999999977648258,-0.00999999977648258,-0.00999999977648258,0
2370.703,-0.839999973773956,78.620002746582,-23.8400001525879,-265,-1,54,0.0399999991059303,0.0399999991059303,0.00999999977648258,0.0399999991059303,0.0199999995529652,0.0199999995529652,0
2370.775,-0.759999990463257,78.6500015258789,-23.8099994659424,-261,2,50,0.0199999995529652,0.00999999977648258,0,0.0199999995529652,0.0199999995529652,0.0199999995529652,0
2370.805,0.709999978542328,78.8199996948242,-22.3400001525879,-262,0,54,0.00999999977648258,0.0399999991059303,0.0700000002980232,0,0,0.0299999993294477,0
2370.863,0.75,78.6900024414063,-22.2999992370605,-263,0,52,-0.00999999977648258,-0.0700000002980232,0.00999999977648258,-0.00999999977648258,-0.0299999993294477,0.0299999993294477,0
2370.901,0.449999988079071,78.7799987792969,-22.5799999237061,-261,2,52,-0.00999999977648258,0.0299999993294477,-0.0199999995529652,-0.00999999977648258,0.00999999977648258,0.00999999977648258,0
2370.961,0.829999983310699,78.7799987792969,-22.2700004577637,-266,2,54,0.0299999993294477,0,0.0299999993294477,0.0199999995529652,0,0.00999999977648258,0
2371.001,1.30999994277954,78.6999969482422,-21.8400001525879,-261,1,52,0.0199999995529652,-0.0199999995529652,0.0199999995529652,0.0199999995529652,0,0.00999999977648258,0
2371.052,1.21000003814697,78.7099990844727,-21.9599990844727,-261,2,51,0,0.00999999977648258,-0.00999999977648258,0,0,0,0
2371.101,1.69000005722046,78.75,-21.5400009155273,-258,2,51,0.0199999995529652,0.00999999977648258,0.0299999993294477,0.0199999995529652,-0.00999999977648258,0.0199999995529652,0
2371.152,1.97000002861023,78.7900009155273,-21.2399997711182,-260,2,57,-0.00999999977648258,0.0199999995529652,0.0199999995529652,-0.00999999977648258,0.00999999977648258,0.0199999995529652,0
2371.201,2.04999995231628,78.4599990844727,-21.0900001525879,-270,2,54,-0.0199999995529652,-0.109999999403954,0.00999999977648258,-0.0199999995529652,0,0.0199999995529652,0
2371.257,2.17000007629395,78.4599990844727,-21.0300006866455,-266,2,53,0.0199999995529652,0,0,0.0199999995529652,-0.0199999995529652,0.00999999977648258,0
2371.319,1.87999999523163,78.4400024414063,-21.4300003051758,-261,3,52,0.0299999993294477,0,-0.0199999995529652,0.0399999991059303,-0.0299999993294477,-0.00999999977648258,0
2371.353,2.42000007629395,78.5199966430664,-20.9799995422363,-257,2,55,0.0299999993294477,0.0199999995529652,0.0199999995529652,0.0299999993294477,0,0.00999999977648258,0
2371.409,2.51999998092651,78.3899993896484,-20.8899993896484,-258,1,54,0.00999999977648258,-0.0700000002980232,0.00999999977648258,0.00999999977648258,-0.00999999977648258,0.0299999993294477,0
2371.458,1.96000003814697,78.3399963378906,-21.3600006103516,-265,3,53,-0.0299999993294477,-0.0199999995529652,-0.0299999993294477,-0.0199999995529652,0,0.00999999977648258,0
2371.549,2.35999989509583,78.3600006103516,-20.8999996185303,-264,2,53,-0.00999999977648258,0.00999999977648258,0.0299999993294477,-0.0199999995529652,-0.0199999995529652,0.0199999995529652,0
2371.565,2.6800000667572,78.3300018310547,-20.5,-263,4,56,-0.0199999995529652,0,0.0199999995529652,-0.00999999977648258,-0.0299999993294477,0.0299999993294477,0
2371.602,2.99000000953674,78.2200012207031,-20.1599998474121,-257,3,54,-0.0199999995529652,-0.0700000002980232,0.0500000007450581,-0.0199999995529652,-0.0399999991059303,0.0299999993294477,0
2371.659,3.13000011444092,78.1900024414063,-19.8999996185303,-262,4,52,-0.0500000007450581,-0.00999999977648258,0.0299999993294477,-0.0500000007450581,0,0.0299999993294477,0
2371.703,3.44000005722046,78.2799987792969,-19.3999996185303,-261,3,56,-0.0599999986588955,0.0299999993294477,0.0299999993294477,-0.0599999986588955,-0.0199999995529652,0.0199999995529652,0
2371.76,3.55999994277954,78.1900024414063,-19.1399993896484,-262,4,56,-0.0500000007450581,-0.0299999993294477,0.0199999995529652,-0.0500000007450581,0,0.0399999991059303,0
2371.809,4.09999990463257,78,-18.4899997711182,-266,8,50,-0.0299999993294477,-0.0599999986588955,0.0500000007450581,-0.0399999991059303,-0.0299999993294477,0.0399999991059303,0
2371.853,5.46000003814697,78.3399963378906,-17.0100002288818,-265,9,51,-0.0299999993294477,0.129999995231628,0.100000001490116,-0.0500000007450581,0.00999999977648258,0.0299999993294477,0
2371.909,6.82000017166138,78.4599990844727,-15.460000038147,-268,10,49,-0.0599999986588955,0.0599999986588955,0.119999997317791,-0.0799999982118607,0,0.0500000007450581,0
2371.957,9.5600004196167,78.8499984741211,-12.4499998092651,-263,19,51,-0.0700000002980232,0.150000005960464,0.170000001788139,-0.0900000035762787,0.0399999991059303,0.109999999403954,0
2372.328,13.1199998855591,78.75,-8.60999965667725,-261,16,47,-0.0799999982118607,0.0199999995529652,0.270000010728836,-0.140000000596046,0.00999999977648258,0.0799999982118607,0
2372.353,13.1199998855591,78.75,-8.60999965667725,-238,12,32,0.00999999977648258,0.370000004768372,-0.280000001192093,-0.0500000007450581,0.300000011920929,-0.349999994039536,100
2372.479,4.90000009536743,80.1999969482422,-17.5599994659424,-257,13,68,0.140000000596046,-0.479999989271164,-0.0599999986588955,0.180000007152557,-0.00999999977648258,-0.219999998807907,100
2372.505,4.69000005722046,79.4599990844727,-18.1299991607666,-257,9,60,0.239999994635582,-0.519999980926514,-0.0299999993294477,0.280000001192093,-0.0500000007450581,-0.209999993443489,100
2372.558,4.15999984741211,79.1600036621094,-18.9799995422363,-257,5,37,0.200000002980232,-0.209999993443489,-0.0900000035762787,0.259999990463257,0.0299999993294477,-0.189999997615814,100
2373.15,2.91000008583069,80.4300003051758,-19.9099998474121,-254,13,27,-0.109999999403954,0.409999996423721,-0.0799999982118607,-0.0500000007450581,0.170000001788139,-0.109999999403954,100
2373.166,2.91000008583069,80.4300003051758,-19.9099998474121,-495,-280,178,0.0900000035762787,-1.85000002384186,-3.41000008583069,0.0799999982118607,-2.17000007629395,-3.61999988555908,100
2373.19,-25.4599990844727,76.3099975585938,-45.7999992370605,-623,-662,254,-1.99000000953674,-2.02999997138977,-3.92000007629395,-1.96000003814697,-2.02999997138977,-3.92000007629395,100
2376.424,-80.7399978637695,43.439998626709,-121.98999786377,-158,-168,-20,-1.22000002861023,1.95000004768372,0.730000019073486,-0.949999988079071,1.74000000953674,0.930000007152557,100
2376.45,-92.1600036621094,46.6500015258789,-131.419998168945,-190,-202,-9,-2.29999995231628,3.32999992370605,1.4099999666214,-1.5900000333786,2.74000000953674,1.46000003814697,100
2376.633,-131.509994506836,50.9199981689453,-163.380004882813,-192,-112,-89,-0.610000014305115,1.04999995231628,0.0299999993294477,-1,1.77999997138977,1.07000005245209,100
,,,,,,,,,,,,,
