Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
"1439,138","13,4300003052","75,3000030518","-7,1599998474",-257,18,68,"0,0399999991","0,0399999991","0,0199999996","0,0299999993","0,0399999991","-0,0099999998",0
"1439,188","13,8500003815","75,25","-6,8600001335",-261,15,67,"0,0500000007","-0,0099999998","0,0299999993","0,0299999993","0,0399999991","-0,0099999998",0
"1439,239","13,8699998856","75,3499984741","-6,9699997902",-259,17,65,"0,0399999991","0,0299999993","-0,0199999996","0,0399999991","0,0399999991","0,0199999996",0
"1439,288","14,1199998856","75,4899978638","-6,8200001717",-258,19,67,"0,0299999993","0,0500000007",0,"0,0199999996","0,0399999991","-0,0099999998",0
"1439,346","14,7100000381","75,4400024414","-6,1999998093",-259,17,64,0,"-0,0099999998","0,0599999987","-0,0099999998","0,0399999991","0,0099999998",0
"1439,388","14,8199996948","75,5699996948","-6,0300002098",-257,20,65,"-0,0199999996","0,0399999991",0,"-0,0199999996","0,0199999996","0,0099999998",0
"1439,438","15,4300003052","75,4800033569","-5,4200000763",-259,17,63,0,"-0,0199999996","0,0700000003","-0,0099999998",0,"0,0099999998",0
"1439,489","15,3800001144","75,5199966431","-5,4200000763",-258,18,61,"-0,0199999996","0,0099999998",0,"-0,0199999996","-0,0199999996","0,0199999996",0
"1439,545","15,5699996948","75,6399993896","-5,1100001335",-255,15,63,"-0,0399999991","0,0500000007","0,0099999998","-0,0399999991","-0,0099999998","0,0099999998",0
"1439,59","14,779999733","75,6699981689","-5,7100000381",-259,16,67,"-0,0599999987",0,"-0,0500000007","-0,0599999987",0,"0,0099999998",0
"1439,643","14,2700004578","75,4700012207","-6,1500000954",-259,16,65,"-0,0299999993","-0,0900000036","-0,0199999996","-0,0099999998","-0,0299999993",0,0
"1439,693","14,0500001907","75,3700027466","-6,3699998856",-260,16,66,"-0,0099999998","-0,0399999991","-0,0099999998","0,0099999998","-0,0399999991",0,0
"1439,78","13,6800003052","75,3099975586","-6,7100000381",-258,17,67,"-0,0099999998","-0,0299999993","-0,0199999996","0,0099999998","-0,0299999993","-0,0199999996",0
"1439,798","14,0500001907","75,0899963379","-6,3800001144",-260,16,68,"0,0099999998","-0,0399999991","0,0299999993","0,0199999996","-0,0199999996","0,0099999998",0
"1439,847","13,9600000381","75,0100021362","-6,4600000381",-257,17,66,0,"-0,0599999987",0,"0,0199999996","-0,0399999991","0,0099999998",0
"1439,89","13,7700004578","74,9599990845","-6,6100001335",-257,17,66,"-0,0199999996","-0,0199999996","-0,0099999998",0,"-0,0399999991","-0,0199999996",0
"1439,96","13,7100000381","74,9100036621","-6,6799998283",-260,15,69,0,"-0,0199999996",0,"0,0099999998","-0,0500000007","-0,0099999998",0
"1439,991","13,0100002289","74,7900009155","-7,3800001144",-257,17,66,"-0,0099999998","-0,0399999991","-0,0399999991","0,0099999998","-0,0199999996",0,0
"1440,04","13,1899995804","74,7900009155","-7,2100000381",-256,14,66,"0,0099999998","0,0099999998","0,0199999996","0,0099999998","-0,0299999993",0,0
"1440,091","12,75","74,8000030518","-7,6199998856",-258,15,69,"-0,0099999998","-0,0099999998","-0,0399999991",0,"-0,0399999991",0,0
"1440,139","12,5100002289","74,7099990845","-7,8400001526",-258,14,69,"-0,0099999998","-0,0299999993","-0,0099999998","0,0099999998","-0,0199999996",0,0
"1440,218","12,0799999237","74,6299972534","-8,2299995422",-259,14,70,"-0,0199999996","-0,0399999991","-0,0299999993",0,"-0,0399999991","-0,0099999998",0
"1440,245","11,5200004578","74,5299987793","-8,8199996948",-255,14,68,0,"-0,0299999993","-0,0299999993","0,0099999998","-0,0199999996","-0,0099999998",0
"1440,312","11,4899997711","74,5500030518","-8,8500003815",-256,13,68,"-0,0099999998","0,0099999998","-0,0099999998",0,"-0,0099999998",0,0
"1440,34","11,0500001907","74,6800003052","-9,2600002289",-259,12,71,"-0,0099999998","0,0299999993","-0,0399999991",0,0,"-0,0099999998",0
"1440,393","10,7600002289","74,6600036621","-9,5500001907",-260,12,71,"-0,0099999998","-0,0199999996","-0,0399999991","0,0099999998",0,"-0,0099999998",0
"1440,44","10,3599996567","74,6299972534","-9,9899997711",-259,14,70,"0,0099999998","-0,0199999996","-0,0399999991","0,0299999993",0,"-0,0099999998",0
"1440,581","10,5100002289","74,6800003052","-9,8800001144",-256,14,71,"0,0199999996","0,0199999996","0,0099999998","0,0299999993","0,0199999996","-0,0199999996",0
"1440,597","12,6599998474","74,9400024414","-7,9699997902",-262,12,69,"0,0399999991","0,0500000007","0,0599999987","0,0399999991","0,0900000036","0,0399999991",0
"1440,622","12,6000003815","75,0699996948","-8,0900001526",-265,12,68,"0,0399999991","0,0900000036","-0,0399999991","0,0399999991","0,0900000036","0,0299999993",0
"1440,648","12,4899997711","75,2600021362","-8,3199996948",-268,8,64,"0,0700000003","0,1099999994","-0,0700000003","0,0799999982","0,0900000036","0,0099999998",0
"1440,691","11,7299995422","75,5999984741","-9,2100000381",-267,1,63,"0,0700000003","0,200000003","-0,200000003","0,1000000015","0,1099999994","-0,0599999987",0
"1440,74","8,6599998474","76,1900024414","-12,3500003815",-261,-10,62,"-0,0099999998","0,1899999976","-0,3600000143","0,0500000007","0,1099999994","-0,1000000015",0
"1440,792","1,7699999809","76,7699966431","-19,3999996185",-252,-16,59,"-0,0099999998","0,150000006","-0,5899999738","0,0900000036","0,1199999973","-0,2099999934",0
"1440,84","-7,0999999046","77,0100021362","-28,5699996948",-259,-19,55,"0,0199999996","0,1199999973","-0,6899999976","0,1400000006","0,1099999994","-0,349999994",0
"1440,921","-15,1599998474","77,0699996948","-36,5099983215",-259,-27,51,"-0,1099999994","0,150000006","-0,6299999952","0,0099999998","0,0599999987","-0,4199999869",0
"1440,943","-28,5900001526","76,3600006104","-49,0600013733",-256,-16,62,"-0,2700000107","0,0900000036","-0,6600000262","-0,1099999994","-0,0299999993","-0,4499999881",100
"1440,993","-28,9899997711","75,9899978638","-49,0999984741",-255,-13,59,"-0,2599999905","-0,2300000042","-0,1299999952","-0,1599999964","-0,0599999987","-0,4300000072",100
"1441,041","-27,9599990845","75,7300033569","-46,7200012207",-252,-24,49,"-0,4499999881","-0,1800000072","0,1400000006","-0,3600000143","-0,0900000036","-0,2399999946",100
"1441,113","-30,1700000763","76,0299987793","-47,0299987793",-250,-26,48,"-0,6899999976","0,1099999994","0,0299999993","-0,5400000215","-0,0199999996","-0,1199999973",100
"1441,14","-32,4900016785","76,1900024414","-46,5900001526",-246,-52,50,"-0,6700000167","0,0199999996","0,0399999991","-0,7099999785","-0,1000000015","-0,0500000007",100
"1441,192","-35,5900001526","75,8099975586","-48,3699989319",-247,-51,42,"-0,8899999857","-0,0599999987","-0,3700000048","-0,8500000238","-0,0799999982","0,0199999996",100
"1441,241","-41,1300010681",76,"-50,8800010681",-243,-48,36,"-1,0499999523","0,1700000018","-0,1299999952","-0,9900000095","-0,0099999998","0,1700000018",100
"1441,292","-45,0699996948","76,7600021362","-51,3899993896",-242,-43,28,"-1,2300000191","0,2300000042","0,1400000006","-1,1900000572","0,0299999993","0,3100000024",100
"1441,34","-50,4599990845","78,5599975586","-52,9399986267",-245,-45,12,"-1,3099999428","0,5","0,349999994","-1,2699999809","0,25","0,4099999964",100
"1441,39","-58,7900009155","79,9300003052","-57,5200004578",-232,-77,8,"-1,4299999475","0,5500000119","0,2099999934","-1,3600000143","0,1700000018","0,3400000036",100
"1441,441","-72,3700027466","79,3300018311","-67,3399963379",-197,-70,-29,"-1,3700000048","0,4600000083","-0,4699999988","-1,2699999809","0,1899999976","0,3600000143",100
"1441,512","-92,3799972534","78,4400024414","-84,8300018311",-134,-57,-14,"-0,9700000286","1,0900000334","-0,4799999893","-0,7699999809","0,3000000119","0,2099999934",100
"1441,541","-102,5500030518","77,7200012207","-93,8899993896",-104,-19,28,"-0,3199999928","0,4799999893","-0,1199999973","-0,1899999976","0,2399999946","0,4699999988",100
"1441,59","-97,3300018311","79,0699996948","-88,7300033569",-102,-17,35,"0,1000000015","-0,75","0,6899999976","0,0900000036","-0,0900000036","0,6399999857",100
"1441,649","-86,7200012207","81,7799987793","-78,3600006104",-78,-17,-8,"0,1400000006","-0,6499999762","0,9399999976","0,0900000036","0,1000000015","0,8999999762",100
"1441,691","-80,7900009155","84,6999969482","-73,0999984741",-59,-1,35,"0,2099999934","-0,0900000036","0,8799999952","0,2800000012","-0,2599999905",1,100
"1441,752","-33,1699981689","86,1999969482","-26,7099990845",-20,13,-17,"0,5600000024","-0,9399999976","1,2899999619","0,4699999988","-0,2700000107","1,2100000381",100
"1441,793","67,6699981689","83,1600036621","73,5800018311",-77,42,-41,"0,2199999988","0,1599999964","2,3900001049","0,150000006","-0,2099999934","2,1199998856",100
"1441,843","70,5599975586","76,2300033569","78,0400009155",-291,157,121,"-0,6399999857","-0,7099999785","2,9300000668","-0,7900000215","-1,5900000334","2,2699999809",100
"1441,895","59,9099998474","62,2099990845","66,6699981689",-1052,385,239,"0,0099999998","-3,4100000858","3,8299999237","0,2700000107","-1,5099999905","2,0899999142",100
"1441,945","77,75","45,3699989319","70,1900024414",-776,910,404,"4,8400001526","-1,8899999857","5,7199997902","4,6900000572","-1,8200000525","5,7600002289",100
"1441,993","66,7799987793","32,6399993896","70,2099990845",-354,131,244,"-3,6500000954","-1,3999999762","4,8299999237","-3,7999999523","-1,2599999905","4,8600001335",100
"1442,048","55,6699981689","30,6499996185","63,4599990845",-110,-236,55,"-2,7899999619","-2,2000000477","-0,3600000143","0,2700000107","-2,1300001144","3,5899999142",100
"1442,1","38,1199989319","36,7599983215","58,0900001526",180,87,111,"-4,8099999428","0,1800000072","-2,3699998856","-1,5199999809","-0,6299999952","1,4099999666",100
"1442,142","33,9599990845","16,7000007629","63,9199981689",72,262,55,"-1,9400000572","-4,5500001907","5,8299999237","-1,6499999762","-1,1900000572","2,7300000191",100
"1442,192","45,4399986267","4,8899998665","72,2200012207",47,251,198,"4,4800000191","-1,4299999475","5,8800001144","1,0800000429","-0,2199999988","3,2599999905",100
"1442,253","45,3400001526","-0,5","77,5500030518",141,202,161,"-0,0199999996","-0,0099999998","2,6500000954","-0,6800000072","0,7699999809","1,3400000334",100
"1442,335","48,5","-9,9600000381","77,7399978638",76,222,185,"0,9300000072","-1,8300000429","2,0299999714","0,3799999952","-0,0099999998","-0,0700000003",100
"1442,358","53,2700004578","-10,5799999237","77,2799987793",19,145,133,"1,0299999714","-0,1599999964","0,0399999991","0,7599999905","-0,2399999946","-0,6999999881",100
"1442,394","53,2700004578","-10,5799999237","77,2799987793",19,145,133,"1,0299999714","-0,1599999964","0,0399999991","0,7599999905","-0,2399999946","-0,6999999881",100
"1442,443","52,0499992371","-8,5200004578","76,1299972534",-23,212,125,"-0,400000006","0,1000000015","-0,6800000072","-0,1199999973","-0,6299999952","-0,8000000119",100
"1442,503","54,2299995422","-4,3800001144","74,9899978638",-20,219,130,"0,7300000191","0,5500000119","-1,3899999857","0,0099999998","-0,5799999833","-0,7799999714",100
"1442,552","56,6800003052","0,2199999988","76,0500030518",-54,209,167,"0,7099999785","1,0199999809","-0,9399999976","0,2199999988","0,0700000003","-0,6499999762",100
"1442,593","56,2000007629","4,6100001335","78,3600006104",-112,219,159,"-0,2399999946","1,5499999523","-0,8500000238","0,2700000107","0,4499999881","-0,3000000119",100
"1442,642","56,6500015259","9,0100002289","80,6800003052",-101,217,148,"0,0399999991","1,8600000143","-1,0299999714","0,2899999917","0,3899999857","0,1599999964",100
"1442,692","57,3300018311","11,970000267","82,0400009155",-41,216,149,"0,1400000006","0,9700000286","-0,6299999952","0,2800000012","0,0900000036","0,200000003",100
"1442,742","57,2900009155","10,8400001526","83,3899993896",-40,214,136,"-0,1000000015","0,1800000072","0,5799999833","0,1299999952","0,1299999952","0,2199999988",100
"1442,795","57,5299987793","10,1599998474","84,9199981689",-40,208,140,"-0,0099999998","0,3300000131","0,4900000095","0,0199999996","0,200000003","0,2199999988",100
"1442,842","57,0999984741","9,3500003815","85,7200012207",-43,209,148,"-0,1800000072","0,0700000003","0,3600000143","-0,0099999998","-0,0399999991","0,1800000072",100
"1442,892","56,5200004578","8,8100004196","86,2799987793",-34,222,146,"-0,25","0,0599999987","0,2800000012","0,0099999998","-0,0900000036","0,2099999934",100
"1442,943","56,4599990845","7,6999998093","86,8799972534",-29,221,139,"-0,0500000007","-0,0399999991","0,4399999976","-0,0299999993","-0,1199999973","0,2199999988",100
"1442,992","56,9399986267","7,0700001717","87,3499984741",-15,202,132,"0,1400000006","0,0099999998","0,2700000107","0,0399999991","-0,0099999998","0,1099999994",100
"1443,062","56,9700012207","6,4800000191","87,3799972534",-17,209,132,"0,0099999998","-0,1000000015","0,1800000072","0,0399999991","-0,0099999998","-0,1099999994",100
"1443,093","57,7999992371","6,0999999046","87,5999984741",-40,213,137,"0,200000003","-0,0099999998","0,1099999994","0,150000006","0,0399999991","-0,1199999973",100
"1443,143","57,9199981689","6,6700000763","87,6399993896",-43,213,144,"0,0599999987","0,1899999976","-0,2599999905","0,1299999952","-0,0099999998","-0,0799999982",100
"1443,192","57,6100006104","7,1900000572","87,4499969482",-46,216,142,"-0,1000000015","0,0399999991","-0,1899999976","0,0900000036","-0,150000006",0,100
"1443,245","57,7000007629","7,9600000381","87,6999969482",-33,215,134,"0,0199999996","0,2199999988","-0,1800000072","0,1199999973","0,0199999996",0,100
"1443,33","58,0200004578","7,9000000954","88,2399978638",-37,217,131,"0,0799999982","0,1400000006","0,1099999994","0,0700000003","0,0700000003","0,0099999998",100
"1443,346","58,4700012207","7,9600000381","89,3099975586",-35,219,125,"0,0700000003","0,2099999934","0,1099999994","0,0099999998","0,1000000015","0,0900000036",100
"1443,393","58,7000007629","7,9499998093","89,6800003052",-35,219,133,"0,1199999973","0,2099999934","0,1400000006","-0,0199999996","0,1299999952","0,0900000036",100
"1443,442","58,7099990845","7,9699997902","90,0899963379",-33,218,132,"-0,0199999996","0,1299999952","0,0700000003",0,"0,0799999982","0,0299999993",100
"1443,493","58,6500015259","7,8800001144","90,3600006104",-35,218,131,"-0,0299999993","0,0599999987","0,0799999982","-0,0299999993","0,0399999991",0,100
"1443,542","58,8499984741","7,8099999428","90,4400024414",-33,214,144,"0,0599999987","0,0099999998","0,0399999991","0,0500000007","-0,0399999991",0,100
"1443,593","58,3699989319","7,4800000191","90,0199966431",-42,222,129,"-0,150000006","-0,1899999976","0,0199999996","0,1099999994","-0,1800000072","-0,0199999996",100
"1443,644","58,7099990845","7,7300000191","89,8499984741",-32,213,139,"0,1199999973",0,"-0,1000000015","0,0099999998","-0,1599999964",0,100
"1443,694","57,9599990845","7,5","89,9899978638",-36,224,119,"-0,2599999905",0,"0,0900000036","-0,0900000036","-0,0099999998","0,0299999993",100
"1443,744","58,9099998474","7,6700000763","90,4499969482",-29,216,122,"0,3100000024","0,1700000018","0,0299999993","-0,0299999993","0,0500000007","0,0199999996",100
"1443,793","59,0499992371","7,4200000763","90,7600021362",-33,218,133,"0,0299999993","0,0500000007","0,1299999952","-0,0900000036","0,0299999993","0,0299999993",100
"1443,846","58,7299995422","7,4200000763","91,0899963379",-33,220,135,"-0,1299999952","0,1000000015","0,0599999987","-0,0799999982","0,0599999987","0,0399999991",100
"1443,895","58,2999992371","7,3899998665","91,1500015259",-31,216,139,"-0,1400000006","0,0099999998","0,0199999996","-0,1099999994",0,0,100
"1443,945","57,7999992371","7,2399997711","91,1699981689",-37,218,138,"-0,1800000072","-0,0199999996","0,0500000007","-0,0799999982","-0,0099999998","0,0099999998",100
"1443,994","57,5999984741","7,4600000381","91,2600021362",-33,214,139,"-0,0700000003","0,0700000003","-0,0500000007","-0,0500000007",0,"0,0099999998",100
"1444,058","57,3499984741","7,4699997902","91,4800033569",-33,213,139,"-0,1000000015","0,0700000003","0,0399999991","-0,0399999991","0,0599999987","0,0299999993",100
"1444,103","57,0900001526","7,5799999237","91,9499969482",-33,212,139,"-0,0900000036","0,1199999973","0,0399999991","-0,0399999991","0,1099999994","0,0299999993",100
"1444,148","57,0099983215","7,6100001335","92,1699981689",-38,215,140,"-0,0399999991","0,0799999982","0,0399999991","-0,0099999998","0,0799999982","0,0299999993",100
"1444,198","56,9399986267","7,7699999809","92,1999969482",-32,214,137,"-0,0299999993","0,0399999991","-0,0399999991","-0,0099999998","-0,0199999996","0,0099999998",100
"1444,253","56,9900016785","7,5399999619","92,2200012207",-35,216,140,"0,0199999996","-0,0399999991","0,0700000003","-0,0099999998","-0,0299999993","0,0199999996",100
"1444,298","57,0999984741","7,6399998665","92,3199996948",-32,215,136,"0,0299999993","0,0500000007","-0,0099999998","0,0399999991","0,0199999996",0,100
"1444,355","57,2799987793","7,5900001526","92,4400024414",-33,215,138,"0,0599999987","0,0299999993","0,0399999991","0,0199999996","0,0299999993",0,100
"1444,395","57,3300018311","7,5799999237","92,4800033569",-37,215,138,"0,0099999998","0,0099999998","0,0099999998","0,0199999996","0,0099999998","-0,0099999998",100
"1444,445","57,3499984741","7,75","92,5",-35,216,135,"0,0099999998","0,0500000007","-0,0599999987","0,0199999996","0,0099999998","-0,0099999998",100
"1444,497","57,5","7,75","92,5599975586",-34,216,138,"0,0500000007","0,0199999996","0,0099999998",0,0,"0,0099999998",100
"1444,545","57,4900016785","7,6999998093","92,5899963379",-33,216,137,"-0,0099999998",0,"0,0199999996","0,0099999998",0,0,100
"1444,595","57,5099983215","7,6100001335","92,6299972534",-34,215,136,"0,0099999998","-0,0099999998","0,0399999991",0,0,"0,0099999998",100
"1444,646","57,5600013733","7,6100001335","92,6699981689",-34,215,137,"0,0199999996","0,0099999998","0,0099999998","0,0099999998",0,0,100
"1444,695","57,5600013733","7,6100001335","92,6600036621",-33,216,137,0,0,0,"0,0099999998","-0,0099999998",0,100
"1444,749","57,5999984741","7,5700001717","92,7300033569",-36,217,136,"0,0099999998","0,0099999998","0,0199999996","0,0099999998","0,0099999998",0,100
"1444,797","57,7299995422","7,6900000572","92,6800003052",-35,215,136,"0,0399999991","0,0099999998","-0,0399999991","0,0199999996","-0,0199999996","-0,0099999998",100
"1444,847","57,7700004578","7,7199997902","92,7099990845",-36,216,136,"0,0099999998","0,0099999998",0,"0,0299999993",0,"0,0099999998",100
"1444,9","57,8300018311","7,8099999428","92,7300033569",-34,216,135,"0,0199999996","0,0199999996","-0,0299999993","0,0299999993",0,0,100
"1444,948","57,9399986267","7,7699999809","92,7099990845",-34,216,134,"0,0399999991","-0,0099999998","0,0099999998","0,0299999993","-0,0099999998","-0,0099999998",100
"1444,996","58,0200004578","7,7100000381","92,6699981689",-34,217,136,"0,0299999993","-0,0199999996","0,0099999998","0,0199999996","-0,0299999993",0,100
"1445,048","58,0600013733","7,6999998093","92,6800003052",-33,216,133,"0,0099999998",0,0,"0,0299999993",0,"-0,0099999998",100
"1445,135","58,1899986267","7,6500000954","92,6900024414",-37,217,132,"0,0399999991","-0,0099999998","0,0199999996","0,0199999996",0,"-0,0099999998",100
"1445,15","58,3800010681","7,8899998665","92,7099990845",-34,217,133,"0,0399999991","0,0299999993","-0,0399999991","0,0099999998","-0,0099999998",0,100
"1445,196","58,3800010681","7,8400001526","92,7099990845",-36,219,132,0,"-0,0199999996","0,0299999993",0,"-0,0099999998","0,0099999998",100
"1445,247","58,4700012207","7,8499999046","92,7399978638",-34,217,134,"0,0299999993","0,0099999998",0,"-0,0099999998","-0,0099999998","0,0099999998",100
"1445,311","58,3600006104","7,75","92,7300033569",-35,216,133,"-0,0399999991","-0,0199999996","0,0299999993","-0,0099999998","-0,0199999996","0,0099999998",100
"1445,347","58,2700004578","7,7100000381","92,7300033569",-34,217,133,"-0,0199999996",0,"0,0099999998","-0,0199999996","-0,0199999996","0,0199999996",100
"1445,399","58,2099990845","7,6399998665","92,6999969482",-32,218,134,"-0,0199999996","-0,0299999993","0,0199999996","-0,0399999991","-0,0299999993","0,0199999996",100
"1445,446","58,1100006104","7,4400000572","92,6399993896",-36,215,137,"-0,0299999993","-0,0500000007","0,0399999991","-0,0500000007","-0,0299999993","0,0099999998",100
"1445,502","57,8400001526","7,5","92,6299972534",-32,216,136,"-0,1000000015","0,0099999998","-0,0199999996","-0,0399999991","-0,0199999996","0,0299999993",100
"1445,55","57,5999984741","7,2100000381","92,3600006104",-34,217,134,"-0,0599999987","-0,1199999973","0,0299999993","-0,0500000007","-0,1000000015","0,0099999998",100
"1445,598","57,5600013733","7,1300001144","92,2099990845",-31,213,141,"-0,0099999998","-0,0599999987",0,"-0,0599999987","-0,0900000036","0,0199999996",100
"1445,647","57,1699981689","6,9800000191","92,1399993896",-29,213,142,"-0,1400000006","-0,0500000007","0,0299999993","-0,0399999991","-0,0399999991","0,0199999996",100
"1445,697","56,9300003052","6,8400001526","92,1200027466",-31,213,139,"-0,0900000036","-0,0399999991","0,0399999991",0,"-0,0099999998",0,100
"1445,747","56,8600006104","6,8499999046","92,1500015259",-32,215,139,"-0,0199999996","0,0099999998",0,"-0,0099999998",0,"0,0099999998",100
"1445,797","56,8699989319","6,9099998474","92,1999969482",-32,215,140,0,"0,0299999993","-0,0099999998","-0,0099999998",0,"0,0099999998",100
"1445,847","56,8600006104","6,9499998093","92,2600021362",-32,215,140,"-0,0099999998","0,0199999996",0,0,0,"0,0099999998",100
"1445,903","56,8699989319","6,9899997711","92,3099975586",-30,215,138,0,"0,0199999996",0,0,"0,0099999998","0,0099999998",100
"1445,948","56,9900016785","6,9000000954","92,3399963379",-31,214,139,"0,0299999993","-0,0099999998","0,0299999993",0,0,0,100
"1445,998","56,9799995422","6,9099998474","92,3300018311",-32,216,138,0,0,0,0,"-0,0099999998",0,100
"1446,053","57,0600013733","6,9499998093","92,3099975586",-30,214,139,"0,0299999993","0,0099999998","-0,0199999996",0,"-0,0099999998",0,100
"1446,103","57,0299987793","6,8600001335","92,2399978638",-33,214,138,"-0,0099999998","-0,0299999993","0,0099999998",0,"-0,0199999996",0,100
"1446,148","57,0800018311","6,9699997902","92,2200012207",-30,215,139,"0,0199999996","0,0099999998","-0,0399999991","0,0099999998","-0,0199999996",0,100
"1446,197","57,0900001526","6,8899998665","92,2099990845",-31,216,138,0,"-0,0199999996","0,0199999996","0,0099999998","-0,0099999998",0,100
"1446,25","57,1699981689","6,8899998665","92,2600021362",-31,213,138,"0,0299999993","0,0199999996","0,0099999998",0,"0,0099999998","0,0099999998",100
"1446,302","57,1300010681","6,9299998283","92,2799987793",-29,214,138,"-0,0099999998","0,0099999998","-0,0099999998",0,"0,0099999998",0,100
"1446,348","57,1599998474","6,8200001717","92,2300033569",-31,216,139,"0,0099999998","-0,0299999993","0,0199999996","0,0099999998","-0,0099999998",0,100
"1446,399","57,1800003052","6,8099999428","92,1500015259",-32,214,138,"0,0099999998","-0,0299999993","-0,0099999998","0,0099999998","-0,0299999993",0,100
"1446,451","57,2200012207","6,8899998665","92,1299972534",-31,215,139,"0,0199999996","0,0099999998","-0,0299999993","0,0199999996","-0,0099999998",0,100
"1446,505","57,2700004578","6,9400000572","92,1399993896",-31,214,139,"0,0199999996","0,0099999998","-0,0099999998","0,0299999993","0,0099999998",0,100
"1446,553","57,2799987793","6,9800000191","92,1800003052",-31,216,136,0,"0,0199999996",0,"0,0299999993","0,0199999996",0,100
"1446,606","57,4500007629","7,0100002289","92,2200012207",-30,216,138,"0,0599999987","0,0199999996",0,"0,0199999996","0,0199999996",0,100
