Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
"1566,75","27,60000038","76,47000122","5,199999809",-258,27,57,"-0,01","0,02","-0,059999999","0,02","0,01","-0,01",0
"1566,8","27,28000069","76,47000122","4,920000076",-261,26,55,"-0,02","-0,02","-0,039999999","0,01","0,02",0,0
1566907,"26,63999939","76,56999969","4,329999924",-258,27,56,"-0,029999999","0,01","-0,059999999","-0,01",0,0,0
1566922,"25,46999931","76,41000366","2,710000038",-262,24,55,"0,07","-0,059999999","-0,050000001","0,090000004","-0,039999999","-0,029999999",0
"1566,95","24,97999954","76,48999786","2,109999895",-260,21,57,"0,059999999",0,"-0,109999999","0,090000004","-0,039999999","-0,039999999",0
1567035,"23,95999908","76,54000092","1,059999943",-259,22,58,"0,01","-0,029999999","-0,159999996","0,050000001","-0,02","-0,059999999",0
1567066,"20,68000031","76,94999695","-2,079999924",-261,19,62,"-0,050000001","0,02","-0,170000002",0,"0,050000001","-0,109999999",0
1567136,"19,43000031",77,"-3,269999981",-257,14,57,"-0,050000001","-0,029999999","-0,150000006","0,01","0,079999998","-0,100000001",0
1567156,"16,03000069","77,58000183","-6,730000019",-260,7,54,"-0,01","0,090000004","-0,25","0,029999999","0,109999999","-0,129999995",0
1567202,"14,31000042","77,83999634","-8,5",-261,4,53,"0,01","0,109999999","-0,300000012","0,07","0,090000004","-0,129999995",0
1567252,"10,97000027","78,27999878","-12,07999992",-259,7,53,"0,059999999","0,100000001","-0,310000002","0,129999995","0,079999998","-0,119999997",0
1567301,"9,479999542","78,5","-13,94999981",-262,9,55,"0,119999997","0,050000001","-0,140000001","0,180000007","0,059999999","-0,079999998",0
1567351,"8,779999733","78,41000366","-14,81000042",-261,15,51,"0,050000001","-0,039999999","-0,050000001","0,100000001","0,01","-0,059999999",0
1567404,"10,97000027","78,43000031","-12,73999977",-263,17,51,"0,059999999","0,029999999","0,140000001","0,079999998",0,0,0
1567453,"13,44999981","78,31999969","-10,36999989",-261,15,54,"0,050000001",0,"0,159999996","0,01","-0,029999999","0,039999999",0
1567505,"14,23999977","78,12999725","-9,579999924",-258,13,54,"0,01","-0,050000001","0,07","-0,029999999","-0,02","0,039999999",100
1567553,"14,47000027","78,16999817","-9,109999657",-257,10,54,"-0,079999998","0,02","0,029999999","-0,109999999","0,059999999","0,050000001",100
1567608,"13,64000034","78,23999786","-9,619999886",-265,12,55,"-0,119999997","0,02","-0,039999999","-0,140000001","0,059999999","0,039999999",100
1567654,"13,97999954","78,09999847","-8,789999962",-268,14,34,"-0,150000006","-0,029999999","0,059999999","-0,170000002",0,"0,100000001",100
1567704,"17,02000046","78,97000122","-5,150000095",-263,25,34,"-0,200000003","0,389999986","0,170000002","-0,25","-0,01","0,180000007",100
1567754,"24,07999992","79,16000366","2,930000067",-264,29,55,"-0,310000002","0,25","0,479999989","-0,379999995","-0,039999999","0,289999992",100
1567804,"27,53000069","78,09999847","8,069999695",-249,21,50,"-0,560000002","-0,170000002","0,479999989","-0,620000005","0,01","0,330000013",100
1567854,"26,89999962","77,97000122","10,23999977",-253,21,31,"-0,959999979","0,029999999","0,159999996","-1,019999981","0,109999999","0,239999995",100
1567911,"27,46999931",79,"13,42000008",-252,-3,23,"-0,889999986","0,419999987","0,029999999","-0,99000001","0,090000004","0,109999999",100
1567963,"22,51000023","81,13999939","11,18999958",-242,-24,23,"-0,850000024","0,529999971","-0,400000006","-0,889999986","0,140000001","0,129999995",100
1568031,"8,739999771","83,31999969","-0,310000002",-243,-26,5,"-0,800000012","0,550000012","-0,709999979","-0,769999981","0,319999993","0,07",100
"1568,06","-21,22999954",86,"-28,02000046",-216,-26,12,"-0,610000014","0,730000019","-0,589999974","-0,519999981","0,270000011","0,01",100
1568112,"-34,49000168","86,19999695","-40,54000092",-209,-10,-1,"-0,460000008","0,340000004","-0,400000006","-0,379999995","0,300000012","0,01",100
1568218,"-61,54999924","87,61000061","-65,37000275",-122,5,25,"-0,75999999","0,639999986","0,039999999","-0,680000007","0,400000006","0,079999998",100
1568233,"102,2300034","88,48000336","103,1100006",-180,-61,-10,"-0,860000014","0,270000011","0,600000024","-0,819999993","0,730000019","0,419999987",100
"1568,26","177,6900024","88,44000244","179,9499969",-170,-91,-40,"-0,959999979","0,899999976","-0,839999974","-0,99000001","0,720000029","0,469999999",100
"1568,31","-154,1399994","85,62999725","-150,1000061",-171,-97,-43,"-1,129999995",01/05/18,"-1,350000024","-1,179999948","0,790000021","0,479999989",100
1568364,"-143,0299988","80,77999878","-137,0099945",-140,-14,44,"-0,660000026","1,129999995","-1,360000014","-0,819999993","0,50999999","0,469999999",100
1568412,"-134,4900055","86,45999908","-130,2700043",-90,24,-18,"0,600000024","-1,570000052","1,00999999","0,330000013","-0,349999994","1,00999999",100
1568465,"114,0599976","85,37000275","116,1900024",-84,5,-10,"0,720000029","-0,270000011","2,450000048","0,699999988","-0,560000002","1,899999976",100
1568514,"97,33999634","78,41999817","98,26999664",-120,117,13,"0,349999994","-0,209999993","2,420000076","0,419999987","-0,360000014","2,460000038",100
1568565,"68,12000275","66,52999878","74,84999847",-374,236,171,"-2,380000114","-2,900000095","3,940000057","-2,039999962","-2,630000114","2,140000105",100
1568615,"46,09999847","44,93000031","52,99000168",-859,456,374,"-1,299999952","-7,769999981","3,630000114","-0,300000012","-5,889999866","1,970000029",100
1568668,"59,72999954","36,88000107","62,13000107",-566,795,319,"2,680000067","0,129999995","4,099999905","2,880000114",0,"3,980000019",100
1568722,"50,24000168","22,20000076","64,26999664",-405,-108,60,"-3,289999962","-2,319999933","4,630000114","-3,190000057","-2,430000067","4,579999924",100
"1568,77","44,54000092","39,91999817","69,62000275",74,-70,124,"-3,210000038","4,929999828","-3,380000114","-1,019999981","0,50999999","3,089999914",100
1568828,"36,86999893","31,46999931","69,41000366",98,58,162,"-2,710000038","-2,609999895","2,210000038","-0,600000024","-0,25","2,319999933",100
1568873,"36,83000183","16,30999947","77,18000031",85,245,180,"-0,699999988","-2,319999933","4,670000076","0,200000003","0,689999998","3,039999962",100
1568916,"40,45999908","6,110000134","81,01000214",35,177,227,"1,24000001","-2,180000067","3,670000076","-0,469999999","0,189999998","1,399999976",100
1568961,"39,68000031","1,539999962","83,12000275",96,172,193,"-0,340000004","-0,879999995","1,860000014","-0,079999998","0,129999995","1,019999981",100
1569046,"41,88000107","-4,670000076","83,09999847",75,206,193,"0,860000014","-1,840000033","1,580000043","0,680000007","-0,230000004","0,280000001",100
1569093,"47,54000092","-7,889999866","81,54000092",-10,152,140,"1,110000014","-0,699999988","0,239999995","0,639999986","0,129999995","-0,400000006",100
1569117,"49,13000107","-6,070000172","80,76999664",-34,191,163,"0,579999983","0,239999995","-0,720000029","0,600000024","-0,270000011","-0,159999996",100
1569194,"49,95000076","-4,400000095","80,05000305",-42,209,192,"0,519999981","0,360000014","-1,169999957","0,49000001","-0,439999998","-0,25999999",100
1569221,"52,41999817","0,730000019","78,12000275",-28,227,130,"0,569999993","0,389999986","-1,190000057","0,829999983","-0,469999999","-0,25",100
1569273,"54,70999908","1,429999948","78,63999939",-22,222,129,"1,480000019","0,550000012","-0,170000002","0,790000021","-0,389999986","-0,25999999",100
1569322,"58,13000107","2,769999981","79,01999664",-20,239,145,"1,139999986","0,349999994","-0,310000002","0,709999979","-0,469999999","-0,5",100
1569363,"61,04999924","3,24000001","78,77999878",-15,228,104,"1,019999981","0,01","-0,180000007","1,00999999","-0,720000029","-0,479999989",100
"1569,45","64,45999908","3,569999933","79,19000244",-19,207,74,"1,480000019","0,230000004","-0,050000001","1,149999976","-0,479999989","-0,409999996",100
1569465,"69,65000153","5,849999905","79,80999756",-32,250,67,"1,169999957","0,330000013","-0,430000007","0,769999981","-0,439999998","-0,670000017",100
1569513,"71,16999817","6,650000095","80,12999725",-56,260,75,1,"0,379999995","-0,430000007","0,600000024","-0,409999996","-0,600000024",100
1569562,"73,06999969","8,479999542","79,26000214",-64,248,98,"0,75999999","-0,100000001","-0,74000001","0,540000021","-0,540000021","-0,370000005",100
1569613,"73,44000244","9,920000076","79,95999908",-30,245,43,"0,090000004","0,379999995","-0,419999987","0,569999993","0,029999999","-0,01",100
1569663,"75,52999878","8,649999619","81,91999817",-44,251,69,"0,600000024","0,519999981","0,569999993","0,090000004","0,239999995","0,230000004",100
1569713,"75,48999786","8,390000343","83,18000031",-23,257,39,"-0,079999998","0,409999996","0,200000003","0,039999999","0,170000002","0,239999995",100
1569762,"76,45999908","6,929999828","84,29000092",-32,252,49,"0,289999992","0,25","0,579999983","-0,200000003","0,050000001","0,219999999",100
1569815,"75,94999695","6,289999962","85,51999664",-33,256,76,"-0,230000004","0,370000005","0,330000013","-0,430000007","0,170000002","0,310000002",100
1569868,"74,65000153","5,880000114","86,38999939",9,222,104,"-0,460000008","0,239999995","0,200000003","-0,209999993","0,140000001","0,25999999",100
1569912,"71,90000153","4,019999981","86,25",-7,235,85,"-0,899999976","-0,219999999","0,579999983","-0,059999999","-0,050000001","-0,07",100
1569966,"71,37999725","3,869999886","86,09999847",-26,248,77,"-0,200000003","-0,07","0,039999999","-0,029999999","-0,079999998","-0,180000007",100
1570013,"71,38999939","4,630000114","85,98000336",-30,241,73,"0,01","0,039999999","-0,25","-0,100000001","-0,109999999","-0,109999999",100
1570063,"71,43000031","5,28000021","86,09999847",-27,238,90,"0,01","0,119999997","-0,219999999","-0,129999995","-0,050000001","-0,059999999",100
1570114,"70,86000061","5,610000134","86,16000366",-30,236,95,"-0,200000003","0,059999999","-0,109999999",0,"-0,039999999","-0,059999999",100
1570163,"70,41999817","5,920000076","86,47000122",-31,244,83,"-0,159999996","0,129999995","-0,059999999","0,109999999",0,"0,01",100
1570213,"70,83000183","5,960000038","86,70999908",-28,245,81,"0,140000001","0,090000004","0,01","0,090000004","-0,059999999","0,059999999",100
1570263,"71,29000092","5,760000229","87,01999664",-21,241,83,"0,150000006","0,079999998","0,100000001","0,100000001","-0,039999999","0,090000004",100
1570313,"71,48000336","5,369999886","87,47000122",-18,240,78,"0,050000001","0,100000001","0,180000007","0,100000001","0,029999999","0,059999999",100
1570363,"71,98000336","5,090000153","87,77999878",-21,243,82,"0,170000002","0,07","0,119999997","0,140000001","0,01","-0,01",100
1570413,"72,26999664","5,079999924","87,94999695",-22,247,77,"0,090000004","0,059999999","0,02","0,170000002","-0,02","-0,029999999",100
1570465,"72,65000153","5,170000076","88,16000366",-22,249,71,"0,129999995","0,079999998","-0,01","0,109999999","0,01","-0,050000001",100
1570513,"73,01999664","5,150000095","88,26999664",-27,246,70,"0,119999997","0,029999999","0,02",0,"-0,039999999","-0,029999999",100
"1570,57","73,20999908","5,269999981","88,26999664",-28,247,74,"0,07","0,01","-0,039999999","-0,01","-0,090000004","0,02",100
1570617,"73,11000061","5,539999962","88,69999695",-21,243,78,"-0,039999999","0,150000006","-0,039999999","-0,039999999","0,059999999","0,029999999",100
1570664,"72,86000061","5,409999847","88,94999695",-23,242,74,"-0,109999999","0,07","0,07","-0,01","0,039999999","-0,01",100
1570716,"72,83999634","5,409999847","89,12000275",-22,243,75,"-0,01","0,059999999","0,02","-0,01","0,01","-0,01",100
1570766,"72,69000244","5,389999866","89,13999939",-25,243,78,"-0,050000001",0,"0,01","-0,039999999","-0,029999999","-0,029999999",100
1570821,"72,33999634","5,489999771","89,15000153",-27,246,77,"-0,119999997","0,01","-0,039999999","-0,07","-0,029999999","-0,02",100
1570869,"72,23999786","5,619999886","89,13999939",-25,241,79,"-0,029999999","0,01","-0,039999999","-0,039999999","-0,050000001",0,100
"1570,92","72,01999664","5,619999886","89,19999695",-28,241,80,"-0,079999998","0,02","0,01","-0,039999999","-0,02",0,100
1570964,"71,91000366","5,769999981","89,26999664",-23,243,82,"-0,039999999","0,039999999","-0,039999999","0,01","-0,02","0,01",100
1571023,"71,83999634","5,599999905","89,26999664",-24,244,78,"-0,029999999","-0,02","0,059999999","0,039999999","-0,039999999","0,01",100
1571066,"71,97000122","5,449999809","89,30999756",-23,244,77,"0,029999999",0,"0,039999999","0,01","-0,029999999","0,02",100
1571114,"72,09999847","5,400000095","89,27999878",-22,244,80,"0,059999999","-0,02","0,02","0,02","-0,039999999","-0,01",100
1571167,"72,08000183","5,320000172","89,33999634",-22,243,79,"-0,01","0,01","0,029999999","0,02",0,"-0,01",100
1571214,"72,08999634","5,300000191","89,38999939",-21,244,75,0,"0,02","0,01","0,02",0,"-0,02",100
1571271,"72,27999878","5,269999981","89,5",-20,245,76,"0,07","0,029999999","0,02",0,"0,02","-0,029999999",100
1571314,"72,36000061","5,170000076","89,63999939",-27,242,78,"0,02","0,029999999","0,039999999","-0,01","0,02","-0,029999999",100
1571365,"72,23999786","5,429999828","89,73999786",-25,244,81,"-0,050000001","0,07","-0,090000004","-0,02","0,02","-0,01",100
1571416,"72,01000214","5,53000021","89,76000214",-24,242,77,"-0,079999998","0,02","-0,029999999","-0,01","-0,01","-0,02",100
1571466,"71,94999695","5,559999943","89,84999847",-26,242,80,"-0,02","0,029999999",0,"-0,039999999",0,"-0,02",100
1571515,"71,79000092","5,670000076","89,91000366",-27,244,80,"-0,059999999","0,029999999","-0,029999999","-0,02",0,"-0,01",100
1571569,"71,69999695",01/05/75,"89,91000366",-24,241,80,"-0,029999999","0,01","-0,029999999","-0,029999999","-0,029999999",0,100
1571615,"71,58000183","5,710000038","89,86000061",-24,246,77,"-0,039999999","-0,02","0,01","-0,02","-0,039999999","-0,02",100
1571665,"71,81999969","5,690000057","89,83999634",-24,243,80,"0,090000004","-0,01","0,01","0,01","-0,02","-0,029999999",100
1571717,"71,76999664","5,710000038","89,73000336",-28,242,78,"-0,01","-0,039999999","-0,02",0,"-0,039999999","-0,039999999",100
1571765,"71,83999634","5,940000057","89,77999878",-26,241,82,"0,02","0,039999999","-0,07",0,"0,01","-0,02",100
1571844,"71,68000031","6,019999981","89,81999969",-25,242,80,"-0,059999999","0,02","-0,02","0,01","0,02","-0,029999999",100
1571868,"71,61000061","6,050000191","90,05000305",-28,244,82,"-0,02","0,050000001","0,01","-0,01","0,050000001","-0,02",100
1571916,"71,55999756","6,130000114","90,15000153",-29,244,81,"-0,039999999","0,079999998","-0,029999999","-0,02","0,07","-0,01",100
1571986,"71,54000092","6,300000191","90,30000305",-27,243,79,"-0,01","0,07","-0,039999999","-0,01","0,059999999","-0,01",100
1572015,"71,61000061","6,320000172","90,38999939",-28,241,83,"0,01","0,02",0,"-0,02","0,029999999","-0,01",100
1572066,"71,48999786","6,329999924","90,38999939",-28,242,83,"-0,07",0,"-0,01","-0,01","0,01",0,100
1572115,"71,36000061","6,340000153","90,37999725",-28,243,83,"-0,039999999",0,"-0,01",0,"0,01",0,100
1572175,"71,26999664","6,329999924","90,33999634",-26,241,84,"-0,029999999","-0,01",0,0,0,0,100
1572225,"71,12999725","6,21999979","90,29000092",-28,242,81,"-0,039999999","-0,02","0,02","0,01",0,"-0,01",100
1572277,"71,22000122","6,289999962","90,26999664",-27,241,82,"0,029999999",0,"-0,02","0,01","-0,01","-0,02",100
1572325,"71,22000122","6,340000153","90,33999634",-28,242,84,0,"0,02","-0,01","0,01","0,02","-0,02",100
1572376,"71,12000275","6,369999886","90,34999847",-30,243,80,"-0,039999999","0,01","-0,01","0,01","0,01","-0,01",100
1572425,"71,25","6,480000019","90,41000366",-28,242,83,"0,039999999","0,029999999","-0,029999999","-0,01","0,01",0,100
1572477,"71,15000153","6,460000038","90,41000366",-29,243,82,"-0,039999999",0,"0,01","-0,01",0,0,100
1572527,"71,15000153","6,489999771","90,37000275",-27,240,82,0,"-0,01","-0,02","-0,01","-0,01","-0,01",100
1572576,"71,09999847","6,429999828","90,37999725",-28,242,83,"-0,02",0,"0,02","-0,01","0,01","-0,01",100
1572627,"71,05000305","6,440000057","90,33999634",-30,242,81,"-0,01","-0,01","-0,01",0,"-0,01","-0,01",100
1572677,"71,12999725","6,599999905","90,41999817",-26,245,82,"0,029999999","0,039999999","-0,039999999",0,"0,029999999","-0,01",100
1572726,"71,22000122","6,46999979","90,55999756",-31,243,83,"0,02","0,029999999","0,059999999",0,"0,050000001","-0,01",100
1572775,"71,19000244","6,610000134","90,58999634",-28,241,82,"-0,01","0,029999999","-0,039999999",0,"0,02",0,100
1572826,"71,19000244","6,559999943","90,55999756",-29,241,83,0,"-0,02","0,02","0,01",0,0,100
1572876,"71,12999725","6,579999924","90,56999969",-29,241,83,"-0,02",0,"-0,01",0,"0,01",0,100
1572926,"71,08000183","6,579999924","90,54000092",-29,242,83,"-0,02","-0,01",0,0,0,0,100
1572976,"71,05000305","6,559999943","90,48999786",-28,241,82,"-0,01","-0,02",0,0,"-0,01",0,100
1573026,"71,08000183","6,559999943","90,5",-31,242,83,"0,01",0,0,0,"0,01","-0,01",100
1573076,"71,05999756","6,670000076","90,48000336",-30,239,83,"-0,01","0,01","-0,039999999",0,0,0,100
1573135,"71,01000214","6,730000019","90,51999664",-29,243,82,"-0,02","0,02","-0,01","0,01","0,02",0,100
1573176,"71,12000275","6,679999828","90,62999725",-30,242,82,"0,029999999","0,029999999","0,02","0,01","0,039999999","0,01",100
1573226,"71,13999939","6,699999809","90,61000061",-30,241,84,"0,01","-0,01","-0,01",0,0,0,100
1573278,71,"6,730000019","90,52999878",-30,242,82,"-0,050000001","-0,02","-0,02","-0,01","-0,02","-0,01",100
1573394,"71,01000214","6,730000019","90,48000336",-30,242,82,"0,01","-0,01",0,"-0,01","-0,01",0,100
1573421,"71,13999939","6,78000021","90,56999969",-29,242,84,"0,02","0,01",0,0,"0,01",0,100
1573433,"71,13999939","6,78000021","90,56999969",-29,242,84,"0,02","0,01",0,0,"0,01",0,100
"1573,48","71,05999756","6,739999771","90,59999847",-29,241,83,"-0,039999999","0,01","0,02","-0,01","0,02",0,100
1573532,"70,98999786","6,730000019","90,63999939",-29,240,85,"-0,029999999","0,01","0,01","-0,01","0,029999999",0,100
1573582,"70,87000275","6,710000038","90,61000061",-29,241,87,"-0,039999999","-0,01",0,"0,01","0,01",0,100
1573637,"70,68000031","6,670000076","90,51000214",-30,241,83,"-0,059999999","-0,039999999",0,"0,01","-0,01","-0,01",100
1573688,"70,73999786","6,730000019","90,5",-29,240,85,"0,02",0,"-0,02",0,0,0,100
1573729,"70,65000153","6,710000038","90,44999695",-29,242,85,"-0,029999999","-0,02",0,0,0,"-0,01",100
1573794,"70,62000275","6,679999828","90,41000366",-29,241,83,"-0,01","-0,02","0,01",0,0,"-0,01",100
1573842,"70,66999817","6,650000095","90,48999786",-30,241,84,"0,01","0,02","0,01","-0,01","0,02",0,100
1573902,"70,66999817","6,710000038","90,51999664",-30,243,84,0,"0,02","-0,02",0,"0,01",0,100
"1573,93","70,69999695","6,730000019","90,47000122",-30,240,84,"0,01","-0,01","-0,01",0,"-0,01","-0,01",100
1574005,"70,66999817",01/06/75,"90,47000122",-31,242,85,"-0,02",0,"-0,01","-0,01",0,0,100
1574046,"70,58999634","6,869999886","90,44000244",-31,240,84,"-0,02",0,"-0,029999999","-0,01",0,"-0,01",100
1574099,"70,51999664","6,900000095","90,43000031",-31,243,85,"-0,029999999",0,"-0,02","-0,029999999","-0,01",0,100
1574129,"70,51000214","6,920000076","90,43000031",-29,240,87,"-0,01",0,"-0,01","-0,01",0,0,100
1574178,"70,43000031","6,869999886","90,44000244",-31,241,86,"-0,039999999","-0,01","0,029999999",0,"0,01",0,100
1574233,"70,37000275","6,900000095","90,48000336",-29,241,86,"-0,02","0,02",0,"-0,01","0,02","0,01",100
"1574,28","70,31999969","6,789999962","90,5",-31,241,86,"-0,02",0,"0,029999999","-0,01","0,01","0,01",100
1574328,"70,31999969","6,829999924","90,5",-30,239,88,0,0,"-0,01","0,01",0,0,100
